MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,TARGET,OriginalDataSortOrder,Latitude,Longitude,StreetAddress_Full,ZipCode_Country,ZipCode_Full,ZipCode_FirstFive,ZipCode_LastFour,ZipCode_NearestApproximation
6.3302,39,7.54,1.068,1265,2.53,3.628,140,-122.2,37.82,"Ascot Drive, Montclair, Oakland, Alameda County, California, 94611, USA","94611, USA",94611,94611,-,-
6.3624,30,5.615384615,0.730769231,126,2.423076923,4.833,141,-122.18,37.81,"Sunset Loop, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
7.0549,52,6.785714286,0.951428571,813,2.322857143,3.314,142,-122.21,37.82,"Somerset Drive, Montclair, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
6.7851,45,6.957746479,1.023474178,1067,2.504694836,3.235,143,-122.2,37.81,"Lincoln Avenue, Oakmore Highlands, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.8929,50,5.132246377,1.096014493,1260,2.282608696,2.167,144,-122.21,37.8,"Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.0812,38,4.628336756,1.098562628,951,1.952772074,2.331,145,-122.21,37.8,"Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
5.2402,52,6.200892857,0.946428571,510,2.276785714,2.964,146,-122.21,37.81,"Lyman Road, Oakmore Highlands, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
6.5217,52,6.399350649,1.087662338,765,2.483766234,2.737,147,-122.22,37.81,"Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.2632,52,4.745652174,1.010869565,1129,2.454347826,2.277,148,-122.22,37.8,"MacArthur Boulevard, Dimond District, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.0298,52,5.183673469,1.052154195,1073,2.433106576,1.996,149,-122.22,37.8,"MacArthur Boulevard, Dimond District, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
4.5428,52,5.283495146,1.050485437,1185,2.300970874,2.398,150,-122.22,37.8,"MacArthur Boulevard, Dimond District, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
4.072,52,5.952941176,0.997058824,756,2.223529412,2.701,151,-122.22,37.81,"Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
5.3509,52,5.650671785,1.028790787,1034,1.984644914,3.021,152,-122.22,37.81,"Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.1603,52,4.4291939,1.058823529,787,1.71459695,2.695,153,-122.23,37.8,"East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
4.7708,52,6.727699531,1.075117371,612,2.873239437,3.147,154,-122.23,37.81,"Longridge Road, Lakeshore, Oakland, Alameda County, California, 94611, USA","94611, USA",94611,94611,-,-
8.1564,52,7.702631579,1.057894737,1021,2.686842105,3.901,155,-122.22,37.81,"Glendora Avenue, Glenview, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
8.8793,52,8.972868217,1.131782946,861,3.337209302,4.103,156,-122.23,37.81,"Longridge Road, Lakeshore, Oakland, Alameda County, California, 94611, USA","94611, USA",94611,94611,-,-
6.8591,52,7.599388379,0.957186544,953,2.914373089,3.524,157,-122.24,37.81,"Longridge Road, Lakeshore, Oakland, Alameda County, California, 94611, USA","94611, USA",94611,94611,-,-
6.0302,52,5.8203125,0.9296875,634,2.4765625,2.873,158,-122.24,37.81,"Longridge Road, Lakeshore, Oakland, Alameda County, California, 94611, USA","94611, USA",94611,94611,-,-
7.508,52,7.994318182,1.036931818,878,2.494318182,3.487,159,-122.23,37.81,"Longridge Road, Lakeshore, Oakland, Alameda County, California, 94611, USA","94611, USA",94611,94611,-,-
2.7477,52,4.333333333,1.138716356,918,1.900621118,2.438,160,-122.24,37.81,"Longridge Road, Lakeshore, Oakland, Alameda County, California, 94611, USA","94611, USA",94611,94611,-,-
2.1944,52,5.074285714,0.96,360,2.057142857,2.115,161,-122.24,37.8,"9th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.0149,52,4.276639344,1.045081967,1197,2.452868852,2.184,162,-122.25,37.8,"Casa Vallarta, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.675,52,4.851351351,0.969111969,1048,2.023166023,2.699,163,-122.24,37.81,"Longridge Road, Lakeshore, Oakland, Alameda County, California, 94611, USA","94611, USA",94611,94611,-,-
3.225,46,4.326639893,1.117804552,1373,1.838018742,2.188,164,-122.25,37.81,"Fitness SF, Grand Avenue, Grand Lake, Oakland, Alameda County, California, 94611, USA","94611, USA",94611,94611,-,-
2.9345,42,4.0591133,1.049261084,1715,1.689655172,2.25,165,-122.25,37.8,"Casa Vallarta, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.1429,43,3.274238227,1.096952909,1359,1.882271468,2.5,166,-122.25,37.8,"Casa Vallarta, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
1.6121,41,3.561743341,1.13559322,1062,2.571428571,1.714,167,-122.25,37.8,"Casa Vallarta, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
1.3929,29,3.192755498,1.117723157,1335,1.727037516,1.938,168,-122.25,37.8,"Casa Vallarta, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.3173,27,3.804195804,1.146853147,1171,2.72960373,1.25,169,-122.24,37.79,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
1.7772,45,3.882608696,1.143478261,1475,3.206521739,0.975,170,-122.25,37.79,"Pho Ao Sen parking, East 12th Street, San Antonio, Oakland, Alameda County, California, 94612, USA","94612, USA",94612,94612,-,-
2.6458,50,3.209183673,0.959183673,742,3.785714286,1.25,171,-122.25,37.79,"Pho Ao Sen parking, East 12th Street, San Antonio, Oakland, Alameda County, California, 94612, USA","94612, USA",94612,94612,-,-
2.181,52,3.688705234,1.077134986,1086,2.991735537,1.388,172,-122.25,37.79,"Pho Ao Sen parking, East 12th Street, San Antonio, Oakland, Alameda County, California, 94612, USA","94612, USA",94612,94612,-,-
2.2303,36,3.090239411,1.116022099,1645,3.02946593,1.167,173,-122.25,37.8,"Casa Vallarta, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
1.6504,43,3.639751553,1.004658385,1710,2.655279503,1.518,174,-122.25,37.8,"Casa Vallarta, Park Boulevard, Cleveland Heights, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.2697,52,4.368421053,1,731,3.206140351,1.27,175,-122.24,37.8,"9th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.1563,52,4.585014409,1.074927954,1118,3.221902017,1.286,176,-122.24,37.8,"9th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.1348,52,4.734328358,1.188059701,1006,3.002985075,1.406,177,-122.24,37.8,"9th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.6292,47,3.693140794,1.061371841,1213,2.189530686,1.827,178,-122.24,37.8,"9th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.3833,52,4.638132296,1.124513619,772,3.003891051,1.469,179,-122.23,37.8,"East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.957,52,4.496259352,1.047381546,1321,3.294264339,1.228,180,-122.24,37.8,"9th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.5238,49,4.192023634,1.106351551,1487,2.196454948,1.693,181,-122.24,37.8,"9th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
1.9375,52,4.209677419,0.989247312,488,2.623655914,1.266,182,-122.23,37.8,"East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
1.9028,51,4.056122449,1.056122449,949,2.420918367,1.279,183,-122.23,37.8,"East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.25,50,4.207228916,1.156626506,1149,2.768674699,1.235,184,-122.23,37.8,"East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.3929,52,4.471428571,1.067857143,844,3.014285714,1.119,185,-122.23,37.8,"East 32nd Street, Highland Park, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.1917,43,4.844029245,1.091795288,4367,3.54752234,1.128,186,-122.23,37.79,"East 23rd Street, San Antonio, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
2.9357,52,4.327669903,0.958737864,1659,4.026699029,1.079,187,-122.23,37.79,"East 23rd Street, San Antonio, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
1.8854,30,3.798479087,1.003802281,1011,3.844106464,1.375,188,-122.23,37.79,"East 23rd Street, San Antonio, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
2.1638,39,3.776349614,1.107969152,1464,3.763496144,1.055,189,-122.24,37.79,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.125,47,4.528052805,1.303630363,1237,4.082508251,0.955,190,-122.24,37.79,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.375,52,4.011904762,1.071428571,647,3.851190476,1.161,191,-122.24,37.79,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.2542,43,4.554621849,1.053221289,1284,3.596638655,1.122,192,-122.24,37.79,"18th Avenue, San Antonio, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.1,51,3.181818182,0.781818182,228,4.145454545,0.75,193,-122.25,37.79,"Pho Ao Sen parking, East 12th Street, San Antonio, Oakland, Alameda County, California, 94612, USA","94612, USA",94612,94612,-,-
1.6,39,3.74796748,1.048780488,381,3.097560976,1.125,194,-122.25,37.79,"Pho Ao Sen parking, East 12th Street, San Antonio, Oakland, Alameda County, California, 94612, USA","94612, USA",94612,94612,-,-
3.625,52,3.973568282,1.044052863,846,3.726872247,1.25,195,-122.25,37.79,"Pho Ao Sen parking, East 12th Street, San Antonio, Oakland, Alameda County, California, 94612, USA","94612, USA",94612,94612,-,-
1.6929,20,3.51035503,1.152366864,1659,2.454142012,1.15,196,-122.26,37.8,"Lake Merritt Boulevard, Civic Center, Oakland, Alameda County, California, 94612, USA","94612, USA",94612,94612,-,-
1.6471,52,2.833333333,0.927536232,520,3.768115942,0.95,197,-122.22,37.77,"CA 77, Fruitvale, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
2.59,52,4.38996139,1.162162162,866,3.343629344,0.964,198,-122.22,37.77,"CA 77, Fruitvale, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
2.57,52,4.202185792,1.12568306,612,3.344262295,0.72,199,-122.23,37.77,"Fruitvale Avenue, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
2.6429,52,3.746031746,1.158730159,415,3.293650794,0.713,200,-122.23,37.78,"F & C Auto Repair, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
3.0257,52,4.046948357,1.009389671,994,4.666666667,0.808,201,-122.23,37.78,"F & C Auto Repair, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
1.4886,50,4.025157233,1.111111111,1525,3.19706499,1.288,202,-122.22,37.78,"35th Avenue, Fruitvale, Oakland, Alameda County, California, 94619, USA","94619, USA",94619,94619,-,-
1.9338,43,3.242009132,1.077625571,1506,3.438356164,1.125,203,-122.23,37.78,"F & C Auto Repair, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
1.4844,52,3.866666667,1.011764706,1008,3.952941176,1.194,204,-122.23,37.78,"F & C Auto Repair, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
1.6009,44,3.115845539,1.098535286,2813,3.745672437,1.181,205,-122.23,37.78,"F & C Auto Repair, International Boulevard, Jingletown, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
2.0375,48,4.944606414,1.15451895,1481,4.317784257,1.225,206,-122.23,37.79,"East 23rd Street, San Antonio, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
2.293,49,5.365296804,0.99086758,859,3.922374429,1.063,207,-122.23,37.79,"East 23rd Street, San Antonio, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
2.1494,37,4.479923518,1.09751434,1608,3.07456979,1.325,208,-122.22,37.79,"Fruitvale Avenue Pharmacy, 2693, Fruitvale Avenue, Fruitvale, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
1.6198,30,4.357142857,1.035714286,425,3.035714286,1.227,209,-122.23,37.79,"East 23rd Street, San Antonio, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
1.3281,40,5.054347826,1.081521739,564,3.065217391,1.133,210,-122.23,37.79,"East 23rd Street, San Antonio, Oakland, Alameda County, California, 94601, USA","94601, USA",94601,94601,-,-
3.5156,44,5.466911765,1.154411765,961,3.533088235,1.095,211,-122.22,37.79,"Fruitvale Avenue Pharmacy, 2693, Fruitvale Avenue, Fruitvale, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.9048,52,4.998540146,1.00729927,2273,3.318248175,1.647,212,-122.22,37.79,"Fruitvale Avenue Pharmacy, 2693, Fruitvale Avenue, Fruitvale, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.0893,52,3.907692308,0.974358974,600,3.076923077,1.25,213,-122.21,37.79,"Humboldt Avenue, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.6042,46,4.489563567,1.091081594,1647,3.125237192,1.247,214,-122.22,37.79,"Fruitvale Avenue Pharmacy, 2693, Fruitvale Avenue, Fruitvale, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.5,49,4.306603774,1.061320755,1201,2.83254717,1.367,215,-122.22,37.79,"Fruitvale Avenue Pharmacy, 2693, Fruitvale Avenue, Fruitvale, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.7969,38,4.626707132,1.078907436,2167,3.28831563,1.417,216,-122.22,37.79,"Fruitvale Avenue Pharmacy, 2693, Fruitvale Avenue, Fruitvale, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.8321,29,4.823529412,1.105882353,939,2.761764706,1.5,217,-122.2,37.79,"Quigley Street, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.9583,47,5.284246575,1.051369863,859,2.941780822,1.388,218,-122.21,37.79,"Humboldt Avenue, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.8365,34,4.581395349,1.079457364,1517,2.939922481,1.392,219,-122.21,37.79,"Humboldt Avenue, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.875,35,4.520725389,1.059585492,1143,2.961139896,1.438,220,-122.21,37.79,"Humboldt Avenue, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.0682,39,4.316810345,1.077586207,1109,2.390086207,1.565,221,-122.21,37.8,"Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.0757,39,4.524663677,1.002242152,1221,2.737668161,1.51,222,-122.21,37.8,"Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
4.9559,43,6.692307692,1.096703297,1115,2.450549451,2.73,223,-122.2,37.8,"Sylvan Avenue, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
4.7721,52,5.77238806,1.093283582,706,2.634328358,2.171,224,-122.2,37.8,"Sylvan Avenue, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.4861,52,4.984419263,1.007082153,1883,2.66713881,1.871,225,-122.21,37.8,"Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
5.1184,41,6.088235294,1.041176471,804,2.364705882,2.396,226,-122.2,37.8,"Sylvan Avenue, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
4.0977,48,5.242063492,1.043650794,506,2.007936508,2.297,227,-122.21,37.8,"Laguna Avenue, Dimond District, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
4.744,48,7.117647059,1.088235294,610,2.56302521,2.573,228,-122.19,37.8,"El Carmello Circle, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
4.2727,46,5.837349398,1.027108434,768,2.313253012,2.469,229,-122.19,37.8,"El Carmello Circle, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.9844,50,5.260869565,1.059782609,462,2.510869565,1.799,230,-122.19,37.79,"High Street, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
4.1739,40,4.510638298,1.089361702,667,2.838297872,1.696,231,-122.2,37.79,"Quigley Street, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
3.8487,46,5.115288221,1.015037594,1059,2.654135338,2.033,232,-122.2,37.8,"Sylvan Avenue, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
4.0114,52,6.545126354,0.97833935,637,2.299638989,2.634,233,-122.19,37.8,"El Carmello Circle, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
4.6563,45,5.986784141,0.99339207,1106,2.436123348,2.318,234,-122.19,37.79,"High Street, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.9297,28,4.69955157,1.137518685,1737,2.596412556,1.405,235,-122.19,37.79,"High Street, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.3036,35,4.620512821,1.176923077,1009,2.587179487,1.26,236,-122.2,37.79,"Quigley Street, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.6667,49,4.2,0.928571429,737,3.50952381,1.22,237,-122.2,37.79,"Quigley Street, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
2.619,44,3.301425662,0.920570265,1354,2.757637475,1.347,238,-122.2,37.79,"Quigley Street, Laurel, Oakland, Alameda County, California, 94602, USA","94602, USA",94602,94602,-,-
